任务类型,店铺名,站点,状态,记录时间
获取侵权信息,梁山好汉666,巴西,失败：登录失效,2026-08-11 01:39:58
获取侵权信息,杨雨萌3,墨西哥,失败：窗口ID不存在,2026-08-11 01:42:30
获取侵权信息,杨雨萌3,巴西,失败：窗口ID不存在,2026-08-11 01:42:30
获取侵权信息,聚财鼠,墨西哥,失败：登录失效,2026-08-11 01:42:22
获取侵权信息,聚财鼠,巴西,失败：登录失效,2026-08-11 01:42:22
获取侵权信息,来财马,墨西哥,失败：登录失效,2026-08-11 01:42:12
获取侵权信息,来财马,巴西,失败：登录失效,2026-08-11 01:42:12
获取侵权信息,来财马,阿根廷,失败：登录失效,2026-08-11 01:42:12
获取侵权信息,顺风顺水(fti),墨西哥,失败：登录失效,2026-08-11 01:43:11
获取侵权信息,顺风顺水(fti),巴西,失败：登录失效,2026-08-11 01:43:11
获取侵权信息,顺风顺水(fti),智利,失败：登录失效,2026-08-11 01:43:11
获取侵权信息,顺风顺水(fti),阿根廷,失败：登录失效,2026-08-11 01:43:11
获取侵权信息,顺风顺水(fti),乌拉圭,失败：登录失效,2026-08-11 01:43:11
获取侵权信息,顺风顺水(fti),哥伦比亚,失败：登录失效,2026-08-11 01:43:11
