任务类型,店铺名,站点,状态,记录时间
获取声誉辅助信息,向子立5,墨西哥,"失败：打开比特浏览器窗口失败，已重试 3 次，最后返回：{'success': False, 'msg': '窗口序号174，不允许多个账号同时打开，xiangzili888正在打开，如需同时打开请前往窗口编辑页面，进行多开设置！'}",2026-09-04 19:54:09
获取声誉辅助信息,六六大顺,阿根廷,失败：站点切换失败,2026-09-04 19:44:27
获取声誉辅助信息,六六大顺,巴西,失败：站点切换失败,2026-09-04 19:49:59
获取声誉辅助信息,六六大顺,墨西哥,失败：站点切换失败,2026-09-04 19:54:05
获取声誉辅助信息,大展宏图,智利,失败：站点切换失败,2026-09-04 19:56:03
获取声誉辅助信息,四季如春,阿根廷,失败：站点切换失败,2026-09-04 19:58:53
获取声誉辅助信息,四季如春,巴西,失败：站点切换失败,2026-09-04 20:02:55
获取声誉辅助信息,四季如春,墨西哥,失败：站点切换失败,2026-09-04 20:07:16
获取声誉辅助信息,张健5,阿根廷,失败：站点切换失败,2026-09-04 20:08:46
获取声誉辅助信息,张健5,墨西哥,失败：站点切换失败,2026-09-04 20:11:08
获取声誉辅助信息,向知屿13,阿根廷,失败：站点切换失败,2026-09-04 20:03:33
获取声誉辅助信息,向知屿13,巴西,失败：站点切换失败,2026-09-04 20:07:46
获取声誉辅助信息,向知屿13,墨西哥,失败：站点切换失败,2026-09-04 20:11:46
获取声誉辅助信息,张健3,阿根廷,失败：站点切换失败,2026-09-04 19:57:36
获取声誉辅助信息,张健3,墨西哥,失败：站点切换失败,2026-09-04 20:12:36
获取声誉辅助信息,张健6,阿根廷,失败：站点切换失败,2026-09-04 20:13:01
获取声誉辅助信息,张健6,巴西,失败：站点切换失败,2026-09-04 20:14:08
获取声誉辅助信息,招财猫222,阿根廷,失败：站点切换失败,2026-09-04 20:16:16
获取声誉辅助信息,招财猫222,墨西哥,失败：站点切换失败,2026-09-04 20:18:04
获取声誉辅助信息,招财猫333,阿根廷,失败：站点切换失败,2026-09-04 20:19:37
获取声誉辅助信息,招财猫333,墨西哥,失败：站点切换失败,2026-09-04 20:21:08
获取声誉辅助信息,招财猫,阿根廷,失败：站点切换失败,2026-09-04 20:17:07
获取声誉辅助信息,招财猫,巴西,失败：站点切换失败,2026-09-04 20:21:17
获取声誉辅助信息,招财猫,墨西哥,失败：站点切换失败,2026-09-04 20:25:40
获取声誉辅助信息,张昕1,阿根廷,失败：站点切换失败,2026-09-04 20:16:03
获取声誉辅助信息,张昕1,巴西,失败：站点切换失败,2026-09-04 20:20:06
获取声誉辅助信息,张昕1,智利,失败：站点切换失败,2026-09-04 20:24:09
获取声誉辅助信息,张昕1,墨西哥,失败：站点切换失败,2026-09-04 20:28:15
获取声誉辅助信息,来财马,阿根廷,失败：站点切换失败,2026-09-04 20:27:03
获取声誉辅助信息,来财马,墨西哥,失败：站点切换失败,2026-09-04 20:28:47
获取声誉辅助信息,杨柳依依2,阿根廷,失败：页面元素等待超时,2026-09-04 20:29:51
获取声誉辅助信息,杨柳依依2,巴西,失败：页面元素等待超时,2026-09-04 20:29:51
获取声誉辅助信息,杨柳依依2,墨西哥,失败：页面元素等待超时,2026-09-04 20:29:51
获取声誉辅助信息,旺财狗,阿根廷,失败：登录失效,2026-09-04 20:29:08
获取声誉辅助信息,旺财狗,巴西,失败：登录失效,2026-09-04 20:29:10
获取声誉辅助信息,旺财狗,墨西哥,失败：登录失效,2026-09-04 20:29:10
获取声誉辅助信息,杨柳依依1,巴西,失败：站点切换失败,2026-09-04 20:30:29
获取声誉辅助信息,杨柳依依1,墨西哥,失败：站点切换失败,2026-09-04 20:31:37
获取声誉辅助信息,杨雨萌11,阿根廷,失败：登录失效,2026-09-04 20:32:29
获取声誉辅助信息,杨雨萌11,巴西,失败：登录失效,2026-09-04 20:32:31
获取声誉辅助信息,杨雨萌11,墨西哥,失败：登录失效,2026-09-04 20:32:31
获取声誉辅助信息,杨柳依依4,巴西,失败：站点切换失败,2026-09-04 20:31:44
获取声誉辅助信息,杨柳依依4,墨西哥,失败：站点切换失败,2026-09-04 20:33:08
获取声誉辅助信息,杨雨萌10,阿根廷,失败：站点切换失败,2026-09-04 20:31:08
获取声誉辅助信息,杨雨萌10,巴西,失败：站点切换失败,2026-09-04 20:32:15
获取声誉辅助信息,杨雨萌10,墨西哥,失败：站点切换失败,2026-09-04 20:33:22
获取声誉辅助信息,杨雨萌12,巴西,失败：站点切换失败,2026-09-04 20:34:47
获取声誉辅助信息,杨雨萌12,墨西哥,失败：站点切换失败,2026-09-04 20:36:12
获取声誉辅助信息,杨雨萌14,阿根廷,失败：站点切换失败,2026-09-04 20:34:24
获取声誉辅助信息,杨雨萌14,巴西,失败：站点切换失败,2026-09-04 20:35:31
获取声誉辅助信息,杨雨萌14,墨西哥,失败：站点切换失败,2026-09-04 20:36:38
获取声誉辅助信息,杨雨萌15,阿根廷,失败：站点切换失败,2026-09-04 20:34:44
获取声誉辅助信息,杨雨萌15,巴西,失败：站点切换失败,2026-09-04 20:35:51
获取声誉辅助信息,杨雨萌15,墨西哥,失败：站点切换失败,2026-09-04 20:36:58
获取声誉辅助信息,杨雨萌17,阿根廷,失败：登录失效,2026-09-04 20:38:59
获取声誉辅助信息,杨雨萌17,巴西,失败：登录失效,2026-09-04 20:39:01
获取声誉辅助信息,杨雨萌17,墨西哥,失败：登录失效,2026-09-04 20:39:01
获取声誉辅助信息,杨雨萌20,阿根廷,失败：站点切换失败,2026-09-04 20:38:42
获取声誉辅助信息,杨雨萌20,巴西,失败：站点切换失败,2026-09-04 20:40:09
获取声誉辅助信息,杨雨萌20,墨西哥,失败：站点切换失败,2026-09-04 20:41:42
获取声誉辅助信息,杨雨萌21,阿根廷,失败：站点切换失败,2026-09-04 20:40:48
获取声誉辅助信息,杨雨萌21,巴西,失败：站点切换失败,2026-09-04 20:42:39
获取声誉辅助信息,杨雨萌21,墨西哥,失败：站点切换失败,2026-09-04 20:43:47
获取声誉辅助信息,杨雨萌22,阿根廷,失败：站点切换失败,2026-09-04 20:43:27
获取声誉辅助信息,杨雨萌22,巴西,失败：站点切换失败,2026-09-04 20:44:48
获取声誉辅助信息,杨雨萌22,墨西哥,失败：站点切换失败,2026-09-04 20:46:03
获取声誉辅助信息,杨雨萌16,阿根廷,失败：站点切换失败,2026-09-04 20:40:19
获取声誉辅助信息,杨雨萌16,巴西,失败：站点切换失败,2026-09-04 20:44:22
获取声誉辅助信息,杨雨萌16,墨西哥,失败：站点切换失败,2026-09-04 20:48:22
获取声誉辅助信息,梁山好汉333,阿根廷,失败：站点切换失败,2026-09-04 20:49:58
获取声誉辅助信息,梁山好汉333,巴西,失败：站点切换失败,2026-09-04 20:51:15
获取声誉辅助信息,流光溢彩,阿根廷,失败：站点切换失败,2026-09-04 20:53:13
获取声誉辅助信息,流光溢彩,墨西哥,失败：站点切换失败,2026-09-04 20:54:44
获取声誉辅助信息,杨雨萌5,阿根廷,失败：站点切换失败,2026-09-04 20:48:31
获取声誉辅助信息,杨雨萌5,巴西,失败：站点切换失败,2026-09-04 20:52:55
获取声誉辅助信息,杨雨萌5,墨西哥,失败：站点切换失败,2026-09-04 20:57:30
获取声誉辅助信息,梁山好汉222,阿根廷,失败：站点切换失败,2026-09-04 20:50:17
获取声誉辅助信息,梁山好汉222,巴西,失败：站点切换失败,2026-09-04 20:54:20
获取声誉辅助信息,梁山好汉222,墨西哥,失败：站点切换失败,2026-09-04 20:58:17
获取声誉辅助信息,熊心豹胆2,阿根廷,失败：站点切换失败,2026-09-04 20:56:46
获取声誉辅助信息,熊心豹胆2,墨西哥,失败：站点切换失败,2026-09-04 20:59:11
获取声誉辅助信息,熊心豹胆3,阿根廷,失败：站点切换失败,2026-09-04 20:59:43
获取声誉辅助信息,熊心豹胆3,巴西,失败：站点切换失败,2026-09-04 21:01:04
获取声誉辅助信息,熊心豹胆3,墨西哥,失败：站点切换失败,2026-09-04 21:02:19
获取声誉辅助信息,腾,阿根廷,失败：登录失效,2026-09-04 21:03:18
获取声誉辅助信息,腾,巴西,失败：登录失效,2026-09-04 21:03:20
获取声誉辅助信息,腾,墨西哥,失败：登录失效,2026-09-04 21:03:20
获取声誉辅助信息,蒋学斌1,巴西,跳过：窗口被其他任务占用,2026-09-04 21:03:20
获取声誉辅助信息,蒋学斌1,墨西哥,跳过：窗口被其他任务占用,2026-09-04 21:03:20
获取声誉辅助信息,蒋学斌2,巴西,失败：站点切换失败,2026-09-04 21:04:50
获取声誉辅助信息,蒋学斌3,墨西哥,失败：站点切换失败,2026-09-04 21:07:02
获取声誉辅助信息,蒋学斌4,巴西,失败：站点切换失败,2026-09-04 21:08:23
获取声誉辅助信息,蒋学斌4,墨西哥,失败：站点切换失败,2026-09-04 21:09:30
获取声誉辅助信息,虎,阿根廷,跳过：窗口被其他任务占用,2026-09-04 21:09:32
获取声誉辅助信息,虎,巴西,跳过：窗口被其他任务占用,2026-09-04 21:09:32
获取声誉辅助信息,虎,墨西哥,跳过：窗口被其他任务占用,2026-09-04 21:09:32
获取声誉辅助信息,聚财鼠,阿根廷,失败：站点切换失败,2026-09-04 21:03:55
获取声誉辅助信息,聚财鼠,巴西,失败：站点切换失败,2026-09-04 21:08:19
获取声誉辅助信息,聚财鼠,墨西哥,失败：站点切换失败,2026-09-04 21:12:34
获取声誉辅助信息,贝索斯,阿根廷,失败：站点切换失败,2026-09-04 21:11:05
获取声誉辅助信息,贝索斯,巴西,失败：站点切换失败,2026-09-04 21:12:20
获取声誉辅助信息,贝索斯,墨西哥,失败：站点切换失败,2026-09-04 21:13:44
获取声誉辅助信息,跃,阿根廷,失败：登录失效,2026-09-04 21:16:02
获取声誉辅助信息,跃,巴西,失败：登录失效,2026-09-04 21:16:04
获取声誉辅助信息,跃,墨西哥,失败：登录失效,2026-09-04 21:16:04
获取声誉辅助信息,策马奔腾,阿根廷,失败：站点切换失败,2026-09-04 21:03:05
获取声誉辅助信息,策马奔腾,巴西,失败：站点切换失败,2026-09-04 21:07:22
获取声誉辅助信息,策马奔腾,智利,失败：站点切换失败,2026-09-04 21:11:38
获取声誉辅助信息,策马奔腾,墨西哥,失败：站点切换失败,2026-09-04 21:16:18
获取声誉辅助信息,钱程似锦,阿根廷,失败：站点切换失败,2026-09-04 21:17:52
获取声誉辅助信息,钱程似锦,巴西,失败：站点切换失败,2026-09-04 21:19:01
获取声誉辅助信息,钱程似锦2,阿根廷,失败：登录失效,2026-09-04 21:21:21
获取声誉辅助信息,钱程似锦2,巴西,失败：登录失效,2026-09-04 21:21:23
获取声誉辅助信息,钱程似锦2,墨西哥,失败：登录失效,2026-09-04 21:21:23
获取声誉辅助信息,金满园555,阿根廷,失败：登录失效,2026-09-04 21:22:46
获取声誉辅助信息,金满园555,巴西,失败：登录失效,2026-09-04 21:22:48
获取声誉辅助信息,金满园555,墨西哥,失败：登录失效,2026-09-04 21:22:48
获取声誉辅助信息,钱程似锦3,巴西,失败：站点切换失败,2026-09-04 21:23:37
获取声誉辅助信息,钱程似锦3,墨西哥,失败：站点切换失败,2026-09-04 21:24:44
获取声誉辅助信息,钱程似锦4,巴西,失败：站点切换失败,2026-09-04 21:24:48
获取声誉辅助信息,钱程似锦4,墨西哥,失败：站点切换失败,2026-09-04 21:26:03
获取声誉辅助信息,金光闪闪,阿根廷,失败：站点切换失败,2026-09-04 21:18:35
获取声誉辅助信息,金光闪闪,巴西,失败：站点切换失败,2026-09-04 21:23:04
获取声誉辅助信息,金光闪闪,墨西哥,失败：站点切换失败,2026-09-04 21:27:08
获取声誉辅助信息,钱程似锦5,阿根廷,失败：站点切换失败,2026-09-04 21:26:19
获取声誉辅助信息,钱程似锦5,巴西,失败：站点切换失败,2026-09-04 21:27:43
获取声誉辅助信息,顺财羊,阿根廷,失败：站点切换失败,2026-09-04 21:32:37
获取声誉辅助信息,顺财羊,墨西哥,失败：站点切换失败,2026-09-04 21:34:13
获取声誉辅助信息,钱途无量,阿根廷,失败：站点切换失败,2026-09-04 21:30:41
获取声誉辅助信息,钱途无量,巴西,失败：站点切换失败,2026-09-04 21:34:43
获取声誉辅助信息,钱途无量,墨西哥,失败：站点切换失败,2026-09-04 21:38:44
获取声誉辅助信息,飞黄腾达3,阿根廷,失败：登录失效,2026-09-04 21:39:17
获取声誉辅助信息,飞黄腾达3,巴西,失败：登录失效,2026-09-04 21:39:19
获取声誉辅助信息,飞黄腾达3,墨西哥,失败：登录失效,2026-09-04 21:39:19
获取声誉辅助信息,马到成功,阿根廷,失败：登录失效,2026-09-04 21:40:00
获取声誉辅助信息,马到成功,巴西,失败：登录失效,2026-09-04 21:40:02
获取声誉辅助信息,马到成功,墨西哥,失败：登录失效,2026-09-04 21:40:02
获取声誉辅助信息,飞黄腾达5,阿根廷,失败：登录失效,2026-09-04 21:40:24
获取声誉辅助信息,飞黄腾达5,巴西,失败：登录失效,2026-09-04 21:40:26
获取声誉辅助信息,飞黄腾达5,墨西哥,失败：登录失效,2026-09-04 21:40:26
获取声誉辅助信息,飞黄腾达2,阿根廷,失败：站点切换失败,2026-09-04 21:32:37
获取声誉辅助信息,飞黄腾达2,巴西,失败：站点切换失败,2026-09-04 21:36:51
获取声誉辅助信息,飞黄腾达2,墨西哥,失败：站点切换失败,2026-09-04 21:41:07
获取声誉辅助信息,龙,阿根廷,失败：登录失效,2026-09-04 21:42:05
获取声誉辅助信息,龙,巴西,失败：登录失效,2026-09-04 21:42:07
获取声誉辅助信息,龙,墨西哥,失败：登录失效,2026-09-04 21:42:07
获取声誉辅助信息,高屋建瓴,阿根廷,失败：站点切换失败,2026-09-04 21:41:59
获取声誉辅助信息,高屋建瓴,巴西,失败：站点切换失败,2026-09-04 21:43:29
获取声誉辅助信息,鸿运当头,巴西,失败：站点切换失败,2026-09-04 21:42:50
获取声誉辅助信息,鸿运当头,墨西哥,失败：站点切换失败,2026-09-04 21:44:04
获取声誉辅助信息,龙争虎斗,巴西,失败：站点切换失败,2026-09-04 21:43:57
获取声誉辅助信息,龙争虎斗,墨西哥,失败：站点切换失败,2026-09-04 21:45:05
获取声誉辅助信息,龙吟虎啸,阿根廷,失败：登录失效,2026-09-04 21:45:08
获取声誉辅助信息,龙吟虎啸,巴西,失败：登录失效,2026-09-04 21:45:10
获取声誉辅助信息,龙吟虎啸,墨西哥,失败：登录失效,2026-09-04 21:45:10
获取声誉辅助信息,龙凤呈祥,阿根廷,失败：登录失效,2026-09-04 21:58:24
获取声誉辅助信息,龙凤呈祥,巴西,失败：登录失效,2026-09-04 21:58:26
获取声誉辅助信息,龙凤呈祥,墨西哥,失败：登录失效,2026-09-04 21:58:26
获取声誉辅助信息,张健2,阿根廷,失败：未找到匹配的浏览器店铺/站点配置,2026-09-04 21:58:38
获取声誉辅助信息,张健2,巴西,失败：未找到匹配的浏览器店铺/站点配置,2026-09-04 21:58:38
获取声誉辅助信息,张健2,墨西哥,失败：未找到匹配的浏览器店铺/站点配置,2026-09-04 21:58:38
获取声誉辅助信息,张建1,阿根廷,失败：未找到匹配的浏览器店铺/站点配置,2026-09-04 21:58:38
获取声誉辅助信息,张建1,巴西,失败：未找到匹配的浏览器店铺/站点配置,2026-09-04 21:58:38
获取声誉辅助信息,张建1,墨西哥,失败：未找到匹配的浏览器店铺/站点配置,2026-09-04 21:58:38
获取声誉辅助信息,招财猫11,阿根廷,失败：未找到匹配的浏览器店铺/站点配置,2026-09-04 21:58:38
获取声誉辅助信息,招财猫11,巴西,失败：未找到匹配的浏览器店铺/站点配置,2026-09-04 21:58:38
获取声誉辅助信息,招财猫11,墨西哥,失败：未找到匹配的浏览器店铺/站点配置,2026-09-04 21:58:38
获取声誉辅助信息,梁山好汉1,阿根廷,失败：未找到匹配的浏览器店铺/站点配置,2026-09-04 21:58:38
获取声誉辅助信息,梁山好汉1,巴西,失败：未找到匹配的浏览器店铺/站点配置,2026-09-04 21:58:38
获取声誉辅助信息,梁山好汉1,墨西哥,失败：未找到匹配的浏览器店铺/站点配置,2026-09-04 21:58:38
获取声誉辅助信息,虎虎生威fti,阿根廷,失败：未找到匹配的浏览器店铺/站点配置,2026-09-04 21:58:38
获取声誉辅助信息,虎虎生威fti,巴西,失败：未找到匹配的浏览器店铺/站点配置,2026-09-04 21:58:38
获取声誉辅助信息,虎虎生威fti,墨西哥,失败：未找到匹配的浏览器店铺/站点配置,2026-09-04 21:58:38
获取声誉辅助信息,跃马扬鞭fti,阿根廷,失败：未找到匹配的浏览器店铺/站点配置,2026-09-04 21:58:38
获取声誉辅助信息,跃马扬鞭fti,巴西,失败：未找到匹配的浏览器店铺/站点配置,2026-09-04 21:58:38
获取声誉辅助信息,跃马扬鞭fti,墨西哥,失败：未找到匹配的浏览器店铺/站点配置,2026-09-04 21:58:38
获取声誉辅助信息,金满园1,阿根廷,失败：未找到匹配的浏览器店铺/站点配置,2026-09-04 21:58:38
获取声誉辅助信息,金满园1,巴西,失败：未找到匹配的浏览器店铺/站点配置,2026-09-04 21:58:38
获取声誉辅助信息,金满园1,墨西哥,失败：未找到匹配的浏览器店铺/站点配置,2026-09-04 21:58:38
获取声誉辅助信息,金满园2,阿根廷,失败：未找到匹配的浏览器店铺/站点配置,2026-09-04 21:58:38
获取声誉辅助信息,金满园2,巴西,失败：未找到匹配的浏览器店铺/站点配置,2026-09-04 21:58:38
获取声誉辅助信息,金满园2,墨西哥,失败：未找到匹配的浏览器店铺/站点配置,2026-09-04 21:58:38
